ID,County,State,TotalPop,poverty percentage,percapitalincome,cases,deaths,TotalCasesPer100K,TotalDeathsPer100K
2567,Skagit,Washington,121725,14.0,30069.0,480253,8132.0,394539.3304579996,6680.632573423702
2568,Skagway Municipality,Alaska,1038,6.0,39376.0,1526,0.0,147013.48747591523,0.0
2569,Skamania,Washington,11498,13.0,28644.0,25724,214.0,223725.86536789007,1861.1932510001739
2570,Slope,North Dakota,674,7.0,35118.0,3820,0.0,566765.5786350148,0.0
2571,Smith,Kansas,3693,13.0,28122.0,22436,134.0,607527.7552125644,3628.486325480639
2572,Smith,Mississippi,16114,18.0,21864.0,178759,4556.0,1109339.7046046916,28273.550949484918
2573,Smith,Tennessee,19279,14.0,23015.0,279839,3639.0,1451522.3818662795,18875.460345453605
2574,Smith,Texas,222277,16.0,26270.0,1886715,37133.0,848812.5177143833,16705.732037052865
2575,Smyth,Virginia,31298,17.0,22319.0,222220,6858.0,710013.4193878204,21911.943255160077
2576,Snohomish,Washington,771904,9.0,35737.0,3510937,79278.0,454841.1460492497,10270.448138628639
2577,Snyder,Pennsylvania,40570,11.0,24961.0,222448,5381.0,548306.630515159,13263.495193492729
2578,Socorro,New Mexico,17098,27.0,17017.0,108410,5087.0,634050.766171482,29752.017779857295
2579,Solano,California,434981,11.0,31934.0,2714124,18726.0,623963.8053156345,4305.015621371968
2580,Somerset,Maine,50994,18.0,22641.0,90787,2716.0,178034.67074557793,5326.116798054673
2581,Somerset,Maryland,25801,23.0,18395.0,204572,2547.0,792883.9967443122,9871.71039882175
2582,Somerset,New Jersey,333316,5.0,51924.0,2541368,172280.0,762450.0474024649,51686.68770776081
2583,Somerset,Pennsylvania,75619,12.0,23877.0,467310,9567.0,617979.6082995015,12651.582274296143
2584,Somervell,Texas,8650,21.0,27096.0,81672,1079.0,944184.971098266,12473.988439306358
2585,Sonoma,California,500943,11.0,37767.0,2782962,32568.0,555544.6428036722,6501.338475634952
2586,Southampton,Virginia,18089,11.0,25784.0,210168,7042.0,1161855.271159268,38929.73630383106
2587,Southeast Fairbanks Census Area,Alaska,6889,14.0,31051.0,42732,272.0,620293.2210770793,3948.3234141384814
2588,Spalding,Georgia,64192,22.0,21675.0,560454,18717.0,873090.1046859421,29157.838983050846
2589,Spartanburg,South Carolina,297732,16.0,24786.0,2923195,63787.0,981820.8993322854,21424.30104926578
2590,Spencer,Indiana,20610,10.0,29114.0,180639,2097.0,876462.8820960699,10174.67248908297
2591,Spencer,Kentucky,18012,9.0,30779.0,126193,430.0,700605.1521208084,2387.297357317344
2592,Spink,South Dakota,6478,10.0,31957.0,82636,2108.0,1275640.6298240197,32540.907687557887
2593,Spokane,Washington,490764,16.0,28325.0,3437054,58260.0,700347.6212599132,11871.286402425607
2594,Spotsylvania,Virginia,130159,8.0,33859.0,788447,13011.0,605756.8051383308,9996.235373658372
2595,St. Charles,Missouri,385115,6.0,35627.0,3774609,50241.0,980125.1574205108,13045.713618010204
2596,St. Clair,Alabama,86937,14.0,24687.0,912973,14145.0,1050154.7097323348,16270.402705407365
2597,St. Clair,Illinois,264433,17.0,28643.0,2988286,67333.0,1130073.024168693,25463.160800656497
2598,St. Clair,Michigan,159761,13.0,27807.0,840458,26660.0,526072.0701547937,16687.426843848
2599,St. Clair,Missouri,9396,22.0,20827.0,51700,444.0,550234.1421881652,4725.415070242656
2600,St. Croix,Wisconsin,87142,5.0,36561.0,752830,4047.0,863911.7761814051,4644.144040761057
2601,St. Francis,Arkansas,26688,27.0,16518.0,493981,3115.0,1850947.9916067147,11671.91247002398
2602,St. Francois,Missouri,66248,16.0,20944.0,837072,8199.0,1263543.0503562372,12376.222678420481
2603,St. Johns,Florida,226578,9.0,39563.0,1994410,20332.0,880231.0903971259,8973.510226059017
2604,St. Joseph,Indiana,268613,18.0,25893.0,3223218,54330.0,1199948.624973475,20226.12457327084
2605,St. Joseph,Michigan,60890,16.0,23702.0,471112,7224.0,773709.9687961899,11864.017079980293
2606,St. Lawrence,New York,110817,21.0,23554.0,309890,4842.0,279641.2102836207,4369.365711037115
2607,St. Louis,Minnesota,200294,16.0,29197.0,1382800,25037.0,690385.1338532356,12500.124816519716
2608,St. Louis,Missouri,999539,10.0,38081.0,9840412,264496.0,984495.0522190729,26461.798889287962
2609,St. Louis city,Missouri,314867,25.0,26739.0,2630515,64354.0,835436.8669946358,20438.47084642087
2610,St. Lucie,Florida,298763,17.0,24940.0,2465092,74499.0,825099.4935785221,24935.818692408364
2611,St. Mary's,Maryland,110979,8.0,37528.0,523001,17670.0,471261.2296019968,15921.931176168464
2612,Stafford,Kansas,4251,15.0,25941.0,32926,737.0,774547.1653728535,17337.097153610914
2613,Stafford,Virginia,141159,5.0,39158.0,834715,5190.0,591329.6353757111,3676.7049922427905
2614,Stanislaus,California,535684,17.0,24007.0,5674001,99760.0,1059206.7338206854,18622.919482381403
2615,Stanley,South Dakota,2994,6.0,32862.0,32813,154.0,1095958.5838343352,5143.620574482297
2616,Stanly,North Carolina,60875,16.0,23397.0,665334,14081.0,1092951.1293634498,23131.00616016427
2617,Stanton,Kansas,2107,11.0,21062.0,23563,376.0,1118319.8860939725,17845.2776459421
2618,Stanton,Nebraska,6020,9.0,29517.0,35818,537.0,594983.388704319,8920.265780730897
2619,Stark,Illinois,5551,14.0,30009.0,46784,1611.0,842803.0985408035,29021.797874256892
2620,Stark,North Dakota,30316,8.0,37978.0,543544,6259.0,1792927.8268900912,20645.863570391874
2621,Stark,Ohio,374273,14.0,27401.0,2339727,62577.0,625139.1364057787,16719.613757871928
2622,Starke,Indiana,22966,17.0,22153.0,184447,5153.0,803130.7149699556,22437.516328485588
2623,Starr,Texas,63420,35.0,13167.0,1032846,36326.0,1628580.8893093662,57278.46105329549
2624,Staunton city,Virginia,24273,13.0,27571.0,186974,3286.0,770296.2139002184,13537.675606641124
2625,Ste. Genevieve,Missouri,17882,17.0,26418.0,158563,908.0,886718.487864892,5077.731797338105
2626,Stearns,Minnesota,155300,14.0,29148.0,2270929,20349.0,1462285.2543464263,13103.026400515133
2627,Steele,Minnesota,36612,10.0,29930.0,319506,1139.0,872681.0881678138,3111.0018573145417
2628,Steele,North Dakota,1915,4.0,40479.0,18552,171.0,968772.8459530026,8929.503916449086
2629,Stephens,Georgia,25625,18.0,21657.0,346809,9242.0,1353400.9756097563,36066.34146341464
2630,Stephens,Oklahoma,44293,15.0,25177.0,351267,3678.0,793053.0783645271,8303.795182082948
2631,Stephens,Texas,9365,21.0,23044.0,66628,1841.0,711457.5547250401,19658.302189001603
2632,Stephenson,Illinois,45839,16.0,25792.0,404877,7133.0,883258.7970941775,15560.985187285934
2633,Sterling,Texas,1139,17.0,25675.0,8647,227.0,759174.7146619841,19929.7629499561
2634,Steuben,Indiana,34459,10.0,26902.0,305517,4038.0,886610.1744101685,11718.2738907107
2635,Steuben,New York,97539,15.0,27731.0,429710,18230.0,440551.98433447134,18689.95991347051
2636,Stevens,Kansas,5741,17.0,24690.0,67871,567.0,1182215.641874238,9876.328165824769
2637,Stevens,Minnesota,9759,16.0,31419.0,74040,667.0,758684.2914233016,6834.716671790143
2638,Stevens,Washington,43858,16.0,24707.0,130403,1877.0,297330.01960873726,4279.720917506498
2639,Stewart,Georgia,5832,43.0,14954.0,127252,3269.0,2181961.5912208506,56052.81207133059
2640,Stewart,Tennessee,13248,19.0,22680.0,110692,2330.0,835537.4396135267,17587.560386473433
2641,Stillwater,Montana,9342,6.0,31583.0,64345,1068.0,688771.1410832797,11432.241490044958
2642,Stoddard,Missouri,29634,17.0,21683.0,258907,4685.0,873682.2568671121,15809.543092393873
2643,Stokes,North Carolina,46124,14.0,23500.0,271943,4083.0,589591.1022461192,8852.224438470212
2644,Stone,Arkansas,12443,24.0,19881.0,103493,3734.0,831736.7194406494,30008.840311821907
2645,Stone,Mississippi,17981,18.0,21616.0,163523,3193.0,909421.0555586453,17757.633057115843
2646,Stone,Missouri,31529,13.0,26052.0,204668,2952.0,649142.059691078,9362.808842652796
2647,Stonewall,Texas,1084,14.0,28063.0,10215,422.0,942343.1734317342,38929.88929889299
2648,Storey,Nevada,3891,8.0,36388.0,7613,171.0,195656.64353636597,4394.7571318427135
2649,Story,Iowa,95888,27.0,27392.0,1151810,5111.0,1201203.487401969,5330.176873018522
2650,Strafford,New Hampshire,126552,12.0,32540.0,446863,6130.0,353106.23301093624,4843.858650989317
2651,Stutsman,North Dakota,21058,11.0,31182.0,352008,6860.0,1671611.7390065533,32576.692943299462
2652,Sublette,Wyoming,10037,7.0,32175.0,66516,578.0,662707.9804722527,5758.692836504932
2653,Suffolk,Massachusetts,780685,20.0,38031.0,10024082,347845.0,1284011.0928223291,44556.38317631311
2654,Suffolk,New York,1497595,7.0,40277.0,19344752,643644.0,1291721.1929794103,42978.50887589769
2655,Suffolk city,Virginia,88057,11.0,31239.0,659190,19540.0,748594.6602768662,22190.172274776567
2656,Sullivan,Indiana,20900,16.0,22239.0,195786,3703.0,936775.1196172249,17717.703349282296
2657,Sullivan,Missouri,6382,16.0,21168.0,95238,1008.0,1492290.8179254152,15794.421811344406
2658,Sullivan,New Hampshire,43073,9.0,31301.0,70023,1076.0,162568.19817519095,2498.084646994637
2659,Sullivan,New York,75783,16.0,28224.0,623332,11154.0,822522.2015491601,14718.340524919837
2660,Sullivan,Pennsylvania,6192,13.0,26720.0,18252,544.0,294767.4418604651,8785.529715762274
2661,Sullivan,Tennessee,156519,17.0,25946.0,1283842,21212.0,820246.743206895,13552.348277205961
2662,Sully,South Dakota,1390,3.0,39888.0,13207,280.0,950143.8848920864,20143.88489208633
2663,Summers,West Virginia,13210,19.0,20143.0,52548,1556.0,397789.5533686601,11778.95533686601
2664,Summit,Colorado,29722,10.0,37192.0,288437,1195.0,970449.4986878408,4020.5908081555754
2665,Summit,Ohio,541318,14.0,30803.0,3397524,100314.0,627639.206529249,18531.436235262823
2666,Summit,Utah,39731,8.0,52671.0,499423,673.0,1257010.898291007,1693.8914197981426
2667,Sumner,Kansas,23336,12.0,25393.0,161422,2219.0,691729.5166266712,9508.913267055194
2668,Sumner,Tennessee,175730,10.0,30669.0,2149956,35458.0,1223442.7815398623,20177.545097592898
2669,Sumter,Alabama,13084,36.0,14739.0,146210,5426.0,1117471.7211861815,41470.49831855701
2670,Sumter,Florida,116754,9.0,33166.0,805969,22387.0,690313.8222245062,19174.503657262278
2671,Sumter,Georgia,30687,34.0,18785.0,332940,18787.0,1084954.5410108515,61221.36409554535
2672,Sumter,South Carolina,107379,21.0,21733.0,1006478,21919.0,937313.627431807,20412.743646336807
2673,Sunflower,Mississippi,26915,33.0,14427.0,418968,11511.0,1556633.8472970463,42767.97324911759
2674,Surry,North Carolina,72315,18.0,22532.0,634669,10096.0,877645.0252368113,13961.142224987901
2675,Surry,Virginia,6670,14.0,27162.0,36591,940.0,548590.7046476762,14092.953523238382
2676,Susquehanna,Pennsylvania,41716,13.0,27824.0,152952,8710.0,366650.6855882635,20879.27893374245
2677,Sussex,Delaware,215551,12.0,31874.0,2708988,66511.0,1256773.5709878404,30856.27067376166
2678,Sussex,New Jersey,143570,5.0,41272.0,798070,59248.0,555875.1828376402,41267.67430521697
2679,Sussex,Virginia,11595,12.0,15882.0,141573,2794.0,1220983.1824062096,24096.593359206556
2680,Sutter,California,95583,17.0,24849.0,795342,6898.0,832095.6655472207,7216.764487408849
2681,Sutton,Texas,3894,6.0,31603.0,44385,798.0,1139830.5084745763,20493.066255778118
2682,Suwannee,Florida,43814,20.0,21566.0,713515,18610.0,1628509.1523257408,42475.00798831424
2683,Swain,North Carolina,14208,21.0,20918.0,93784,1211.0,660078.8288288288,8523.367117117117
2684,Sweet Grass,Montana,3646,10.0,28065.0,34382,677.0,943006.0340098739,18568.29402084476
2685,Sweetwater,Wyoming,44527,12.0,31700.0,320085,2205.0,718855.9750263885,4952.051564219462
2686,Swift,Minnesota,9448,12.0,29470.0,90412,1577.0,956943.2684165961,16691.363251481795
2687,Swisher,Texas,7541,22.0,18878.0,69402,1584.0,920328.8688502851,21005.171727887548
2688,Switzerland,Indiana,10617,20.0,21511.0,61023,503.0,574766.8833003673,4737.68484505981
2689,Talbot,Georgia,6423,17.0,21351.0,55603,1811.0,865685.816596606,28195.5472520629
2690,Talbot,Maryland,37461,10.0,44785.0,193242,2168.0,515848.4824217186,5787.352179600118
2691,Taliaferro,Georgia,1844,31.0,17939.0,9373,3.0,508297.1800433839,162.68980477223425
2692,Talladega,Alabama,80888,19.0,21382.0,772082,12170.0,954507.4671150232,15045.49500543962
2693,Tallahatchie,Mississippi,14552,27.0,14163.0,213564,5358.0,1467592.0835623967,36819.68114348543
2694,Tallapoosa,Alabama,40756,21.0,22430.0,421607,25209.0,1034466.0908823241,61853.469427814314
2695,Tama,Iowa,17236,12.0,27074.0,296980,11140.0,1723021.5827338127,64632.16523555349
2696,Taney,Missouri,54308,17.0,21381.0,499782,8033.0,920273.2562421743,14791.559254621787
2697,Taos,New Mexico,32809,21.0,23229.0,132985,3868.0,405330.8543387485,11789.448017312323
2698,Tarrant,Texas,1983675,14.0,30857.0,21898281,250338.0,1103924.8364777497,12619.910015501533
2699,Tate,Mississippi,28333,20.0,21671.0,358632,9977.0,1265774.8914693112,35213.3554512406
2700,Tattnall,Georgia,25402,26.0,16279.0,248732,4758.0,979182.741516416,18730.808597748208
2701,Taylor,Florida,22350,16.0,16980.0,343763,3977.0,1538089.485458613,17794.183445190156
2702,Taylor,Georgia,8267,28.0,18482.0,78618,2709.0,950985.8473448652,32768.8399661304
2703,Taylor,Iowa,6214,11.0,27344.0,76097,871.0,1224605.7289990345,14016.73640167364
2704,Taylor,Kentucky,25406,23.0,19885.0,217805,2675.0,857297.4887821774,10529.008895536486
2705,Taylor,Texas,135371,16.0,25419.0,1497952,26971.0,1106553.1022153932,19923.76506046347
2706,Taylor,West Virginia,16977,16.0,23683.0,82686,1835.0,487047.181480827,10808.741238145727
2707,Taylor,Wisconsin,20344,11.0,26290.0,193436,2451.0,950825.7963035784,12047.778214707037
2708,Tazewell,Illinois,134695,8.0,32082.0,1196372,22557.0,888208.1740227921,16746.724080329634
2709,Tazewell,Virginia,42689,15.0,24324.0,246482,2148.0,577389.9599428425,5031.7411979666895
2710,Tehama,California,63247,21.0,22631.0,366874,4266.0,580065.4576501652,6744.983951807991
2711,Telfair,Georgia,16339,29.0,13594.0,140954,5776.0,862684.3748087398,35351.000673235816
2712,Teller,Colorado,23769,7.0,34974.0,117867,1528.0,495885.3969456014,6428.541377424376
2713,Terrell,Georgia,8978,36.0,17562.0,116524,9556.0,1297883.7157496102,106437.9594564491
2714,Terrell,Texas,721,17.0,21204.0,5759,114.0,798751.73370319,15811.373092926491
2715,Terry,Texas,12755,15.0,21938.0,165220,4300.0,1295335.1626813016,33712.26969815759
2716,Teton,Idaho,10776,8.0,28004.0,98439,351.0,913502.2271714923,3257.2383073496662
2717,Teton,Montana,6040,10.0,26884.0,34664,409.0,573907.2847682119,6771.523178807946
2718,Teton,Wyoming,22923,7.0,49201.0,302058,608.0,1317707.106399686,2652.357893818436
2719,Texas,Missouri,25714,25.0,17918.0,159227,1715.0,619222.9913665708,6669.518550206114
2720,Texas,Oklahoma,21409,17.0,23324.0,516852,3040.0,2414180.9519361015,14199.635667242748
2721,Thayer,Nebraska,5133,11.0,31130.0,40569,243.0,790356.5166569258,4734.073641145529
2722,Thomas,Georgia,44909,19.0,24047.0,493446,18193.0,1098768.6209891113,40510.810750629054
2723,Thomas,Kansas,7847,11.0,26719.0,107931,830.0,1375442.8443991335,10577.290684337964
2724,Thomas,Nebraska,643,12.0,29243.0,5051,25.0,785536.5474339036,3888.0248833592536
2725,Throckmorton,Texas,1541,17.0,27732.0,5902,507.0,382998.0532121999,32900.71382219338
2726,Thurston,Nebraska,7055,31.0,19380.0,102606,1258.0,1454372.7852586817,17831.32530120482
2727,Thurston,Washington,269885,12.0,32410.0,638189,8179.0,236467.01372806935,3030.550049094985
2728,Tift,Georgia,40531,28.0,20800.0,591615,16484.0,1459660.5067725938,40670.10436456046
2729,Tillamook,Oregon,25840,16.0,25458.0,33967,90.0,131451.23839009288,348.297213622291
2730,Tillman,Oklahoma,7591,22.0,21422.0,65450,1213.0,862205.2430509813,15979.449347912
2731,Tioga,New York,49322,11.0,30252.0,227243,9311.0,460733.54689590854,18877.985483151537
2732,Tioga,Pennsylvania,41550,13.0,25353.0,185871,6209.0,447342.9602888087,14943.44163658243
2733,Tippah,Mississippi,21993,23.0,19780.0,280526,7351.0,1275524.0303733007,33424.2713590688
2734,Tippecanoe,Indiana,186081,22.0,25481.0,1771942,11887.0,952242.3030830659,6388.078309983287
2735,Tipton,Indiana,15290,9.0,28507.0,131877,5963.0,862504.9051667756,38999.345977763245
2736,Tipton,Tennessee,61434,15.0,26110.0,759669,8059.0,1236561.187615978,13118.143047823682
2737,Tishomingo,Mississippi,19476,19.0,19379.0,232850,8570.0,1195574.0398439106,44002.8753337441
2738,Titus,Texas,32664,19.0,21090.0,471431,8279.0,1443273.9407298556,25345.94660788636
2739,Todd,Kentucky,12377,20.0,19555.0,90480,2283.0,731033.36834451,18445.50375696857
2740,Todd,Minnesota,24423,13.0,24988.0,302381,2788.0,1238099.3325963232,11415.469025099292
2741,Todd,South Dakota,10016,52.0,11665.0,133575,2530.0,1333616.214057508,25259.584664536742
2742,Tolland,Connecticut,151596,10.0,37829.0,731003,24057.0,482204.6755851078,15869.152220375208
2743,Tom Green,Texas,116906,13.0,27509.0,1679519,23895.0,1436640.5488169983,20439.498400424272
2744,Tompkins,New York,104415,22.0,29759.0,270403,1908.0,258969.49671981996,1827.3236603936218
2745,Tooele,Utah,63357,7.0,24069.0,569256,1653.0,898489.5118140064,2609.025048534495
2746,Toole,Montana,5031,15.0,26353.0,85481,2163.0,1699085.6688531106,42993.44066785927
2747,Toombs,Georgia,27160,24.0,21309.0,384336,11871.0,1415081.001472754,43707.65832106038
2748,Torrance,New Mexico,15534,27.0,19129.0,68804,762.0,442925.19634350453,4905.368868288914
2749,Towner,North Dakota,2258,12.0,36099.0,29974,1120.0,1327457.9273693534,49601.417183348094
2750,Towns,Georgia,11173,15.0,22301.0,116446,4534.0,1042208.8964467914,40579.969569497895
2751,Traill,North Dakota,8050,7.0,31774.0,103689,1670.0,1288062.1118012422,20745.341614906833
2752,Transylvania,North Carolina,33291,16.0,26037.0,139364,1908.0,418623.6520380884,5731.278723979454
2753,Traverse,Minnesota,3357,11.0,30234.0,25600,239.0,762585.6419422103,7119.451891569854
2754,Travis,Texas,1176584,15.0,38820.0,8965844,112375.0,762023.2809557158,9550.954288006635
2755,Treasure,Montana,790,17.0,22880.0,5106,119.0,646329.1139240506,15063.291139240504
2756,Trego,Kansas,2899,5.0,33233.0,35893,519.0,1238116.591928251,17902.72507761297
2757,Trempealeau,Wisconsin,29510,9.0,26654.0,370341,3043.0,1254967.8075228736,10311.758725855643
2758,Treutlen,Georgia,6752,21.0,20775.0,84354,2521.0,1249318.720379147,37337.08530805687
2759,Trigg,Kentucky,14286,16.0,26224.0,87923,368.0,615448.6910261796,2575.9484810303798
2760,Trimble,Kentucky,8697,15.0,26542.0,45058,132.0,518086.69656203286,1517.764746464298
2761,Trinity,California,13037,20.0,23575.0,23945,275.0,183669.5558794201,2109.380992559638
2762,Trinity,Texas,14481,18.0,20369.0,62717,1832.0,433098.5429183068,12651.06000966784
2763,Tripp,South Dakota,5480,20.0,27613.0,73602,1117.0,1343102.1897810218,20383.211678832115
2764,Troup,Georgia,69433,21.0,22091.0,912348,26010.0,1313997.6668154912,37460.573502513216
2765,Trousdale,Tennessee,8773,13.0,22863.0,519849,2559.0,5925555.68220677,29169.041376952013
2766,Trumbull,Ohio,203341,17.0,25542.0,1285848,44251.0,632360.419197309,21761.966352088366
2767,Tucker,West Virginia,7035,15.0,22385.0,35092,312.0,498820.1847903341,4434.968017057569
2768,Tulare,California,458809,27.0,18962.0,5275979,81241.0,1149929.27340135,17706.93251440142
2769,Tulsa,Oklahoma,637123,16.0,29797.0,6850902,64667.0,1075287.1894437966,10149.845477246938
2770,Tunica,Mississippi,10276,27.0,18486.0,134240,3703.0,1306344.8812767614,36035.42234332425
2771,Tuolumne,California,53899,13.0,31570.0,279450,3221.0,518469.7304217147,5975.992133434758
2772,Turner,Georgia,8036,28.0,20302.0,115985,6322.0,1443317.5709308113,78670.9805873569
2773,Turner,South Dakota,8242,11.0,27845.0,118176,5166.0,1433826.7410822618,62678.961417131766
2774,Tuscaloosa,Alabama,204424,18.0,24895.0,2769278,38593.0,1354673.6195358667,18878.898759441163
2775,Tuscarawas,Ohio,92531,14.0,25054.0,731837,16556.0,790910.073380813,17892.382012514725
2776,Tuscola,Michigan,53569,16.0,23573.0,323613,14987.0,604104.9860927028,27977.001624073626
